2015-05-18 10:00:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.145 | 卖出:1600股 | 总持仓:13700股 | 做T净赚:153.10 | 剩余等级:-2
2015-05-18 14:22:00 - INFO  - ?【止盈】黄金ETF (518880.XSHG) | 价格:2.460 | 卖出:2000股 | 总持仓:18600股 | 做T净赚:153.51 | 剩余等级:-1
2015-05-19 10:43:00 - INFO  - ?【破顶-提前】500ETF (510500.XSHG) | 价格:9.046 | 调仓至:5500股 | 等级:-5
2015-05-20 09:37:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.242 | 卖出:1500股 | 总持仓:12200股 | 做T净赚:145.01 | 剩余等级:-3
2015-05-20 09:40:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:9.343 | 卖出:500股 | 总持仓:4987股 | 做T净赚:148.03 | 剩余等级:-1
2015-05-21 10:15:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.341 | 卖出:1500股 | 总持仓:10700股 | 做T净赚:148.00 | 剩余等级:-4
2015-05-21 14:35:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:9.625 | 卖出:500股 | 总持仓:4487股 | 做T净赚:140.52 | 剩余等级:-2
2015-05-22 09:31:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.468 | 卖出:1400股 | 总持仓:9300股 | 做T净赚:177.31 | 剩余等级:-5
2015-05-22 10:04:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.360 | 买入:1400股 | 总持仓:10700股 | 等级:-4
2015-05-22 14:47:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:9.990 | 卖出:500股 | 总持仓:3987股 | 做T净赚:182.00 | 剩余等级:-3
2015-05-25 09:32:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.237 | 买入:1400股 | 总持仓:12100股 | 等级:-3
2015-05-25 11:13:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.336 | 卖出:1500股 | 总持仓:10600股 | 做T净赚:148.00 | 剩余等级:-4
2015-05-26 10:23:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.438 | 卖出:1400股 | 总持仓:9200股 | 做T净赚:142.32 | 剩余等级:-5
2015-05-26 10:36:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:10.299 | 卖出:500股 | 总持仓:3487股 | 做T净赚:153.99 | 剩余等级:-4
2015-05-27 14:05:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:10.639 | 卖出:400股 | 总持仓:3087股 | 做T净赚:135.57 | 剩余等级:-5
2015-05-28 14:17:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:10.296 | 买入:400股 | 总持仓:3487股 | 等级:-4
2015-05-28 14:49:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.334 | 买入:1400股 | 总持仓:10600股 | 等级:-4
2015-05-28 14:56:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:9.980 | 买入:400股 | 总持仓:3887股 | 等级:-3
2015-05-29 09:36:00 - INFO  - ?【加仓】黄金ETF (518880.XSHG) | 价格:2.386 | 买入:2000股 | 总持仓:20600股 | 等级:0
2015-05-29 09:43:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:9.633 | 买入:500股 | 总持仓:4387股 | 等级:-2
2015-05-29 09:43:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.220 | 买入:1400股 | 总持仓:12000股 | 等级:-3
2015-05-29 09:51:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:10.003 | 卖出:500股 | 总持仓:3887股 | 做T净赚:184.50 | 剩余等级:-3
2015-05-29 10:02:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.329 | 卖出:1500股 | 总持仓:10500股 | 做T净赚:163.00 | 剩余等级:-4
2015-05-29 13:22:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:10.333 | 卖出:400股 | 总持仓:3487股 | 做T净赚:131.59 | 剩余等级:-4
2015-05-29 13:44:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.431 | 卖出:1500股 | 总持仓:9000股 | 做T净赚:152.49 | 剩余等级:-5
2015-05-29 14:17:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:9.900 | 买入:400股 | 总持仓:3887股 | 等级:-3
2015-05-29 14:36:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.317 | 买入:1400股 | 总持仓:10400股 | 等级:-4
2015-06-01 09:32:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.434 | 卖出:1500股 | 总持仓:8900股 | 做T净赚:174.98 | 剩余等级:-5
2015-06-01 09:34:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:10.200 | 卖出:500股 | 总持仓:3387股 | 做T净赚:149.49 | 剩余等级:-4
2015-06-01 13:03:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:10.519 | 卖出:400股 | 总持仓:2987股 | 做T净赚:127.18 | 剩余等级:-5
2015-06-01 13:08:00 - INFO  - ?【破顶-提前】创业板ETF易方达 (159915.XSHE) | 价格:3.539 | 调仓至:14100股 | 等级:-5
2015-06-02 10:08:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.647 | 卖出:1400股 | 总持仓:12700股 | 做T净赚:150.69 | 剩余等级:-1
2015-06-02 10:16:00 - INFO  - ?【破顶-提前】500ETF (510500.XSHG) | 价格:10.849 | 调仓至:4600股 | 等级:-5
2015-06-02 14:39:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.757 | 卖出:1300股 | 总持仓:11400股 | 做T净赚:142.51 | 剩余等级:-2
2015-06-04 13:01:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.643 | 买入:1300股 | 总持仓:12700股 | 等级:-1
2015-06-04 13:05:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:10.324 | 买入:400股 | 总持仓:4987股 | 等级:1
2015-06-04 13:06:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.515 | 买入:1300股 | 总持仓:14000股 | 等级:0
2015-06-04 13:58:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.621 | 卖出:1400股 | 总持仓:12600股 | 做T净赚:147.89 | 剩余等级:-1
2015-06-04 14:11:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:10.665 | 卖出:400股 | 总持仓:4587股 | 做T净赚:135.97 | 剩余等级:0
2015-06-04 14:41:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.731 | 卖出:1300股 | 总持仓:11300股 | 做T净赚:142.51 | 剩余等级:-2
2015-06-04 14:46:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:11.004 | 卖出:400股 | 总持仓:4187股 | 做T净赚:135.16 | 剩余等级:-1
2015-06-05 10:04:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.843 | 卖出:1300股 | 总持仓:10000股 | 做T净赚:145.10 | 剩余等级:-3
2015-06-05 11:13:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.725 | 买入:1300股 | 总持仓:11300股 | 等级:-2
2015-06-08 09:36:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.597 | 买入:1300股 | 总持仓:12600股 | 等级:-1
2015-06-08 10:43:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.484 | 买入:1300股 | 总持仓:13900股 | 等级:0
2015-06-09 10:00:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.589 | 卖出:1400股 | 总持仓:12500股 | 做T净赚:146.50 | 剩余等级:-1
2015-06-09 11:20:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:3.479 | 买入:1300股 | 总持仓:13800股 | 等级:0
2015-06-10 11:29:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.584 | 卖出:1400股 | 总持仓:12400股 | 做T净赚:146.50 | 剩余等级:-1
2015-06-10 13:40:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:11.357 | 卖出:400股 | 总持仓:3787股 | 做T净赚:140.75 | 剩余等级:-2
2015-06-10 14:27:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.693 | 卖出:1300股 | 总持仓:11100股 | 做T净赚:141.22 | 剩余等级:-2
