number,value,datetime_start,datetime_complete,duration,params_GRID_MAX_LAYER,params_GRID_STEP_MAX,params_GRID_STEP_MIN,params_GRID_STEP_VOL_FACTOR,params_LAYER_FRACTION,params_MAX_HOLD,params_REBALANCE_FREQ,params_VOL_WEIGHT,user_attrs_avg_test_score,user_attrs_avg_train_score,user_attrs_test_score_std,user_attrs_train_test_gap,state
660,-0.578969099929025,2026-05-08 11:24:55.228456,2026-05-08 11:24:55.535861,0 days 00:00:00.307405,3,0.05,0.02,0.6,0.08,20,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
661,-0.6664777986759578,2026-05-08 11:24:55.552848,2026-05-08 11:24:55.717571,0 days 00:00:00.164723,3,0.03,0.02,0.6,0.08,10,20,0.5,,,,,PRUNED
662,-0.6211987203281459,2026-05-08 11:24:55.732529,2026-05-08 11:24:55.888410,0 days 00:00:00.155881,2,0.05,0.01,0.3,0.16,30,5,0.5,,,,,PRUNED
663,-0.574873306442636,2026-05-08 11:24:55.904634,2026-05-08 11:24:56.051232,0 days 00:00:00.146598,3,0.05,0.02,0.45,0.08,30,20,0.5,,,,,PRUNED
664,-0.5953175384698193,2026-05-08 11:24:56.067333,2026-05-08 11:24:56.214910,0 days 00:00:00.147577,3,0.05,0.02,0.45,0.08,50,10,0.8,,,,,PRUNED
665,-0.5923203217846534,2026-05-08 11:24:56.230175,2026-05-08 11:24:56.399254,0 days 00:00:00.169079,4,0.03,0.01,0.6,0.08,30,20,0.5,,,,,PRUNED
666,-0.6072697001521162,2026-05-08 11:24:56.412790,2026-05-08 11:24:56.558569,0 days 00:00:00.145779,2,0.05,0.02,0.45,0.12,50,10,0.8,,,,,PRUNED
667,-0.5906803587060463,2026-05-08 11:24:56.572040,2026-05-08 11:24:56.716781,0 days 00:00:00.144741,3,0.05,0.01,0.3,0.12,30,20,0.5,,,,,PRUNED
668,-0.6585965358773658,2026-05-08 11:24:56.731346,2026-05-08 11:24:56.882393,0 days 00:00:00.151047,3,0.03,0.02,0.6,0.16,10,5,0.8,,,,,PRUNED
669,-0.5869801368260765,2026-05-08 11:24:56.897184,2026-05-08 11:24:57.061170,0 days 00:00:00.163986,3,0.05,0.02,0.45,0.12,20,20,0.65,,,,,PRUNED
670,-0.5966001222690867,2026-05-08 11:24:57.074133,2026-05-08 11:24:57.216875,0 days 00:00:00.142742,4,0.05,0.01,0.6,0.08,50,10,0.65,,,,,PRUNED
671,-0.5952477886687461,2026-05-08 11:24:57.231454,2026-05-08 11:24:57.378685,0 days 00:00:00.147231,2,0.05,0.02,0.6,0.08,50,10,0.5,,,,,PRUNED
672,-0.6081982030239713,2026-05-08 11:24:57.391291,2026-05-08 11:24:57.558705,0 days 00:00:00.167414,3,0.05,0.02,0.6,0.16,30,20,0.5,,,,,PRUNED
673,-0.5909179871540535,2026-05-08 11:24:57.574931,2026-05-08 11:24:57.730418,0 days 00:00:00.155487,2,0.05,0.01,0.6,0.08,30,5,0.5,,,,,PRUNED
674,-0.6457783605970093,2026-05-08 11:24:57.743912,2026-05-08 11:24:57.906430,0 days 00:00:00.162518,4,0.05,0.01,0.3,0.16,10,20,0.65,,,,,PRUNED
675,-0.6169252413058524,2026-05-08 11:24:57.921737,2026-05-08 11:24:58.064430,0 days 00:00:00.142693,2,0.03,0.01,0.3,0.12,30,20,0.5,,,,,PRUNED
676,-0.6358943077428192,2026-05-08 11:24:58.078714,2026-05-08 11:24:58.220903,0 days 00:00:00.142189,2,0.03,0.02,0.3,0.12,50,10,0.5,,,,,PRUNED
677,-0.6664777986759578,2026-05-08 11:24:58.236851,2026-05-08 11:24:58.376967,0 days 00:00:00.140116,3,0.03,0.01,0.6,0.08,10,20,0.8,,,,,PRUNED
678,-0.6173937114970438,2026-05-08 11:24:58.390143,2026-05-08 11:24:58.547966,0 days 00:00:00.157823,4,0.05,0.02,0.6,0.16,30,10,0.5,,,,,PRUNED
679,-0.6028828818846882,2026-05-08 11:24:58.562385,2026-05-08 11:24:58.705934,0 days 00:00:00.143549,3,0.05,0.01,0.45,0.12,50,10,0.65,,,,,PRUNED
680,-0.578969099929025,2026-05-08 11:24:58.718853,2026-05-08 11:24:58.974361,0 days 00:00:00.255508,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
681,-0.6204536185174097,2026-05-08 11:24:58.990321,2026-05-08 11:24:59.166809,0 days 00:00:00.176488,3,0.05,0.01,0.3,0.16,20,5,0.8,,,,,PRUNED
682,-0.6432041933395319,2026-05-08 11:24:59.181452,2026-05-08 11:24:59.340854,0 days 00:00:00.159402,2,0.05,0.02,0.45,0.12,10,20,0.65,,,,,PRUNED
683,-0.6323375015280674,2026-05-08 11:24:59.356411,2026-05-08 11:24:59.536144,0 days 00:00:00.179733,3,0.03,0.02,0.45,0.12,50,10,0.5,,,,,PRUNED
684,-0.5909179871540535,2026-05-08 11:24:59.559402,2026-05-08 11:24:59.734147,0 days 00:00:00.174745,2,0.05,0.02,0.6,0.08,50,5,0.5,,,,,PRUNED
685,-0.578969099929025,2026-05-08 11:24:59.750639,2026-05-08 11:25:00.010258,0 days 00:00:00.259619,3,0.05,0.01,0.6,0.08,30,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
686,-0.6178000460782378,2026-05-08 11:25:00.027138,2026-05-08 11:25:00.186243,0 days 00:00:00.159105,4,0.05,0.02,0.3,0.16,10,5,0.8,,,,,PRUNED
687,-0.578969099929025,2026-05-08 11:25:00.200441,2026-05-08 11:25:00.444374,0 days 00:00:00.243933,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
688,-0.6042551831306888,2026-05-08 11:25:00.459521,2026-05-08 11:25:00.606228,0 days 00:00:00.146707,2,0.05,0.02,0.3,0.12,10,5,0.5,,,,,PRUNED
689,-0.6125287656564921,2026-05-08 11:25:00.621713,2026-05-08 11:25:00.762394,0 days 00:00:00.140681,3,0.03,0.01,0.6,0.08,30,5,0.65,,,,,PRUNED
690,-0.5958391561963492,2026-05-08 11:25:00.777025,2026-05-08 11:25:00.916874,0 days 00:00:00.139849,4,0.05,0.02,0.45,0.08,30,10,0.65,,,,,PRUNED
691,-0.578969099929025,2026-05-08 11:25:00.930991,2026-05-08 11:25:01.209618,0 days 00:00:00.278627,3,0.05,0.02,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
692,-0.5968016608986657,2026-05-08 11:25:01.226982,2026-05-08 11:25:01.372793,0 days 00:00:00.145811,2,0.03,0.01,0.45,0.08,50,20,0.5,,,,,PRUNED
693,-0.578969099929025,2026-05-08 11:25:01.384787,2026-05-08 11:25:01.629594,0 days 00:00:00.244807,3,0.05,0.01,0.6,0.08,50,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
694,-0.5975526404445798,2026-05-08 11:25:01.645318,2026-05-08 11:25:01.780622,0 days 00:00:00.135304,3,0.03,0.01,0.6,0.08,50,20,0.5,,,,,PRUNED
695,-0.5906803587060463,2026-05-08 11:25:01.794814,2026-05-08 11:25:01.933460,0 days 00:00:00.138646,3,0.05,0.01,0.3,0.12,50,20,0.5,,,,,PRUNED
696,-0.631533751446597,2026-05-08 11:25:01.946833,2026-05-08 11:25:02.109308,0 days 00:00:00.162475,2,0.05,0.02,0.3,0.08,10,20,0.5,,,,,PRUNED
697,-0.6097916623451826,2026-05-08 11:25:02.124733,2026-05-08 11:25:02.268130,0 days 00:00:00.143397,3,0.03,0.02,0.3,0.12,20,20,0.8,,,,,PRUNED
698,-0.5760408379987116,2026-05-08 11:25:02.285806,2026-05-08 11:25:02.447127,0 days 00:00:00.161321,4,0.05,0.01,0.45,0.08,50,20,0.8,,,,,PRUNED
699,-0.6232362924698365,2026-05-08 11:25:02.464368,2026-05-08 11:25:02.611392,0 days 00:00:00.147024,4,0.05,0.01,0.6,0.16,20,5,0.65,,,,,PRUNED
700,-0.6162754155103025,2026-05-08 11:25:02.623905,2026-05-08 11:25:02.768736,0 days 00:00:00.144831,3,0.05,0.01,0.45,0.12,30,5,0.8,,,,,PRUNED
701,-0.5975526404445798,2026-05-08 11:25:02.781626,2026-05-08 11:25:02.920943,0 days 00:00:00.139317,3,0.03,0.02,0.45,0.08,20,20,0.5,,,,,PRUNED
702,-0.5889750732331619,2026-05-08 11:25:02.933154,2026-05-08 11:25:03.083955,0 days 00:00:00.150801,2,0.05,0.01,0.6,0.12,30,20,0.5,,,,,PRUNED
703,-0.5745132488334075,2026-05-08 11:25:03.102131,2026-05-08 11:25:03.252335,0 days 00:00:00.150204,2,0.05,0.02,0.6,0.08,30,20,0.65,,,,,PRUNED
704,-0.578969099929025,2026-05-08 11:25:03.266121,2026-05-08 11:25:03.533461,0 days 00:00:00.267340,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
705,-0.6038900871162599,2026-05-08 11:25:03.546680,2026-05-08 11:25:03.691789,0 days 00:00:00.145109,3,0.05,0.01,0.6,0.12,30,10,0.8,,,,,PRUNED
706,-0.5953175384698193,2026-05-08 11:25:03.705692,2026-05-08 11:25:03.853878,0 days 00:00:00.148186,3,0.05,0.01,0.45,0.08,20,10,0.8,,,,,PRUNED
707,-0.5957511125305064,2026-05-08 11:25:03.871848,2026-05-08 11:25:04.057049,0 days 00:00:00.185201,3,0.05,0.02,0.6,0.08,50,10,0.5,,,,,PRUNED
708,-0.5923203217846534,2026-05-08 11:25:04.074472,2026-05-08 11:25:04.242754,0 days 00:00:00.168282,4,0.03,0.02,0.45,0.08,20,20,0.65,,,,,PRUNED
709,-0.578969099929025,2026-05-08 11:25:04.255770,2026-05-08 11:25:04.500750,0 days 00:00:00.244980,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
710,-0.5975526404445798,2026-05-08 11:25:04.515596,2026-05-08 11:25:04.660038,0 days 00:00:00.144442,3,0.03,0.02,0.6,0.08,30,20,0.65,,,,,PRUNED
711,-0.578969099929025,2026-05-08 11:25:04.673578,2026-05-08 11:25:04.915543,0 days 00:00:00.241965,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
712,-0.6134789222503024,2026-05-08 11:25:04.929656,2026-05-08 11:25:05.079389,0 days 00:00:00.149733,2,0.03,0.02,0.6,0.08,30,10,0.65,,,,,PRUNED
713,-0.6231503240990874,2026-05-08 11:25:05.093910,2026-05-08 11:25:05.236869,0 days 00:00:00.142959,3,0.05,0.02,0.6,0.16,30,10,0.5,,,,,PRUNED
714,-0.6081213510976907,2026-05-08 11:25:05.253556,2026-05-08 11:25:05.413068,0 days 00:00:00.159512,3,0.05,0.01,0.6,0.12,50,5,0.8,,,,,PRUNED
715,-0.6418224611284268,2026-05-08 11:25:05.433226,2026-05-08 11:25:05.600942,0 days 00:00:00.167716,3,0.05,0.02,0.3,0.16,10,10,0.5,,,,,PRUNED
716,-0.578969099929025,2026-05-08 11:25:05.614083,2026-05-08 11:25:05.873175,0 days 00:00:00.259092,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
717,-0.578969099929025,2026-05-08 11:25:05.886937,2026-05-08 11:25:06.121215,0 days 00:00:00.234278,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
718,-0.6101706689371709,2026-05-08 11:25:06.136159,2026-05-08 11:25:06.300743,0 days 00:00:00.164584,4,0.03,0.02,0.6,0.12,20,20,0.65,,,,,PRUNED
719,-0.6522113483003174,2026-05-08 11:25:06.315681,2026-05-08 11:25:06.464894,0 days 00:00:00.149213,3,0.03,0.01,0.3,0.16,30,10,0.65,,,,,PRUNED
720,-0.6845760284766649,2026-05-08 11:25:06.478825,2026-05-08 11:25:06.629619,0 days 00:00:00.150794,3,0.03,0.01,0.45,0.12,10,20,0.65,,,,,PRUNED
721,-0.6134789222503024,2026-05-08 11:25:06.642817,2026-05-08 11:25:06.791765,0 days 00:00:00.148948,2,0.03,0.01,0.45,0.08,30,10,0.8,,,,,PRUNED
722,-0.5949077026341272,2026-05-08 11:25:06.808713,2026-05-08 11:25:06.953895,0 days 00:00:00.145182,3,0.05,0.01,0.3,0.08,50,10,0.8,,,,,PRUNED
723,-0.578969099929025,2026-05-08 11:25:06.967105,2026-05-08 11:25:07.206999,0 days 00:00:00.239894,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
724,-0.578969099929025,2026-05-08 11:25:07.222032,2026-05-08 11:25:07.473884,0 days 00:00:00.251852,3,0.05,0.01,0.6,0.08,20,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
725,-0.5952898842780465,2026-05-08 11:25:07.489659,2026-05-08 11:25:07.661424,0 days 00:00:00.171765,2,0.05,0.01,0.3,0.08,30,5,0.65,,,,,PRUNED
726,-0.5986362602015844,2026-05-08 11:25:07.677502,2026-05-08 11:25:07.809719,0 days 00:00:00.132217,3,0.03,0.01,0.3,0.08,30,20,0.5,,,,,PRUNED
727,-0.6524276894073121,2026-05-08 11:25:07.822299,2026-05-08 11:25:07.980250,0 days 00:00:00.157951,2,0.05,0.02,0.6,0.16,10,20,0.5,,,,,PRUNED
728,-0.578969099929025,2026-05-08 11:25:07.993934,2026-05-08 11:25:08.244734,0 days 00:00:00.250800,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
729,-0.578969099929025,2026-05-08 11:25:08.261003,2026-05-08 11:25:08.556027,0 days 00:00:00.295024,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
730,-0.5953175384698193,2026-05-08 11:25:08.571604,2026-05-08 11:25:08.721800,0 days 00:00:00.150196,3,0.05,0.01,0.45,0.08,50,10,0.5,,,,,PRUNED
731,-0.5965162820600312,2026-05-08 11:25:08.735744,2026-05-08 11:25:08.884218,0 days 00:00:00.148474,2,0.05,0.01,0.3,0.08,20,10,0.8,,,,,PRUNED
732,-0.578969099929025,2026-05-08 11:25:08.901912,2026-05-08 11:25:09.145167,0 days 00:00:00.243255,3,0.05,0.01,0.6,0.08,30,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
733,-0.5902782589637803,2026-05-08 11:25:09.159422,2026-05-08 11:25:09.324555,0 days 00:00:00.165133,4,0.05,0.01,0.6,0.08,50,5,0.8,,,,,PRUNED
734,-0.6465399877762202,2026-05-08 11:25:09.339017,2026-05-08 11:25:09.589474,0 days 00:00:00.250457,3,0.05,0.02,0.6,0.16,10,20,0.8,,,,,PRUNED
735,-0.578969099929025,2026-05-08 11:25:09.614985,2026-05-08 11:25:09.990422,0 days 00:00:00.375437,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
736,-0.6142610855417988,2026-05-08 11:25:10.008627,2026-05-08 11:25:10.206025,0 days 00:00:00.197398,3,0.03,0.02,0.3,0.08,30,10,0.8,,,,,PRUNED
737,-0.5957511125305064,2026-05-08 11:25:10.225851,2026-05-08 11:25:10.416782,0 days 00:00:00.190931,3,0.05,0.01,0.6,0.08,30,10,0.65,,,,,PRUNED
738,-0.578969099929025,2026-05-08 11:25:10.438538,2026-05-08 11:25:10.764389,0 days 00:00:00.325851,3,0.05,0.02,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
739,-0.578969099929025,2026-05-08 11:25:10.783506,2026-05-08 11:25:11.104897,0 days 00:00:00.321391,3,0.05,0.01,0.6,0.08,30,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
740,-0.653351172704578,2026-05-08 11:25:11.123201,2026-05-08 11:25:11.324374,0 days 00:00:00.201173,4,0.03,0.02,0.3,0.16,20,10,0.65,,,,,PRUNED
741,-0.578969099929025,2026-05-08 11:25:11.341728,2026-05-08 11:25:11.660901,0 days 00:00:00.319173,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
742,-0.6049308612774009,2026-05-08 11:25:11.678512,2026-05-08 11:25:11.850078,0 days 00:00:00.171566,4,0.05,0.02,0.6,0.16,20,20,0.65,,,,,PRUNED
743,-0.578969099929025,2026-05-08 11:25:11.867267,2026-05-08 11:25:12.114594,0 days 00:00:00.247327,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
744,-0.5780827152141303,2026-05-08 11:25:12.128137,2026-05-08 11:25:12.269318,0 days 00:00:00.141181,2,0.05,0.02,0.3,0.08,50,20,0.5,,,,,PRUNED
745,-0.6155063992312939,2026-05-08 11:25:12.282706,2026-05-08 11:25:12.420788,0 days 00:00:00.138082,2,0.03,0.02,0.45,0.12,50,20,0.5,,,,,PRUNED
746,-0.578969099929025,2026-05-08 11:25:12.435080,2026-05-08 11:25:12.728411,0 days 00:00:00.293331,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
747,-0.5901101001234356,2026-05-08 11:25:12.746215,2026-05-08 11:25:12.908991,0 days 00:00:00.162776,3,0.05,0.02,0.6,0.12,20,20,0.8,,,,,PRUNED
748,-0.6299523917599154,2026-05-08 11:25:12.921932,2026-05-08 11:25:13.073485,0 days 00:00:00.151553,4,0.03,0.01,0.6,0.12,30,10,0.5,,,,,PRUNED
749,-0.5750502702581965,2026-05-08 11:25:13.088897,2026-05-08 11:25:13.233330,0 days 00:00:00.144433,2,0.05,0.02,0.45,0.08,50,20,0.5,,,,,PRUNED
750,-0.6697358448438402,2026-05-08 11:25:13.247922,2026-05-08 11:25:13.397592,0 days 00:00:00.149670,4,0.03,0.01,0.3,0.12,10,10,0.65,,,,,PRUNED
751,-0.5952477886687461,2026-05-08 11:25:13.409652,2026-05-08 11:25:13.558929,0 days 00:00:00.149277,2,0.05,0.02,0.6,0.08,50,10,0.8,,,,,PRUNED
752,-0.5750502702581965,2026-05-08 11:25:13.575220,2026-05-08 11:25:13.726127,0 days 00:00:00.150907,2,0.05,0.01,0.45,0.08,30,20,0.65,,,,,PRUNED
753,-0.5923203217846534,2026-05-08 11:25:13.740885,2026-05-08 11:25:13.880574,0 days 00:00:00.139689,4,0.03,0.01,0.6,0.08,20,20,0.8,,,,,PRUNED
754,-0.6035690655536936,2026-05-08 11:25:13.896618,2026-05-08 11:25:14.064550,0 days 00:00:00.167932,4,0.03,0.02,0.6,0.08,10,5,0.8,,,,,PRUNED
755,-0.5918800289557269,2026-05-08 11:25:14.078262,2026-05-08 11:25:14.233124,0 days 00:00:00.154862,2,0.05,0.02,0.45,0.08,20,5,0.8,,,,,PRUNED
756,-0.5952477886687461,2026-05-08 11:25:14.250967,2026-05-08 11:25:14.436983,0 days 00:00:00.186016,2,0.05,0.02,0.6,0.08,20,10,0.5,,,,,PRUNED
757,-0.578969099929025,2026-05-08 11:25:14.450641,2026-05-08 11:25:14.896486,0 days 00:00:00.445845,3,0.05,0.02,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
758,-0.5986362602015844,2026-05-08 11:25:14.931467,2026-05-08 11:25:15.246679,0 days 00:00:00.315212,3,0.03,0.01,0.3,0.08,50,20,0.8,,,,,PRUNED
759,-0.6335931593237965,2026-05-08 11:25:15.273536,2026-05-08 11:25:15.551629,0 days 00:00:00.278093,3,0.03,0.01,0.45,0.16,20,20,0.8,,,,,PRUNED
760,-0.578969099929025,2026-05-08 11:25:15.574195,2026-05-08 11:25:16.173611,0 days 00:00:00.599416,3,0.05,0.02,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
761,-0.5869801368260765,2026-05-08 11:25:16.192416,2026-05-08 11:25:16.382446,0 days 00:00:00.190030,3,0.05,0.01,0.45,0.12,50,20,0.8,,,,,PRUNED
762,-0.578969099929025,2026-05-08 11:25:16.397806,2026-05-08 11:25:16.709680,0 days 00:00:00.311874,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
763,-0.6081982030239713,2026-05-08 11:25:16.725618,2026-05-08 11:25:16.894867,0 days 00:00:00.169249,3,0.05,0.01,0.6,0.16,30,20,0.5,,,,,PRUNED
764,-0.6335931593237965,2026-05-08 11:25:16.909489,2026-05-08 11:25:17.089100,0 days 00:00:00.179611,3,0.03,0.01,0.45,0.16,30,20,0.65,,,,,PRUNED
765,-0.578969099929025,2026-05-08 11:25:17.107409,2026-05-08 11:25:17.402723,0 days 00:00:00.295314,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
766,-0.6101706689371709,2026-05-08 11:25:17.416444,2026-05-08 11:25:17.560354,0 days 00:00:00.143910,4,0.03,0.01,0.6,0.12,50,20,0.5,,,,,PRUNED
767,-0.574873306442636,2026-05-08 11:25:17.574672,2026-05-08 11:25:17.725347,0 days 00:00:00.150675,3,0.05,0.01,0.45,0.08,20,20,0.65,,,,,PRUNED
768,-0.578969099929025,2026-05-08 11:25:17.740175,2026-05-08 11:25:17.983632,0 days 00:00:00.243457,3,0.05,0.01,0.6,0.08,50,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
769,-0.5986362602015844,2026-05-08 11:25:17.999852,2026-05-08 11:25:18.161281,0 days 00:00:00.161429,3,0.03,0.02,0.3,0.08,30,20,0.5,,,,,PRUNED
770,-0.578969099929025,2026-05-08 11:25:18.177150,2026-05-08 11:25:18.439933,0 days 00:00:00.262783,3,0.05,0.02,0.6,0.08,20,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
771,-0.6086636307731006,2026-05-08 11:25:18.455644,2026-05-08 11:25:18.596669,0 days 00:00:00.141025,3,0.05,0.01,0.3,0.16,50,20,0.8,,,,,PRUNED
772,-0.6212075778761772,2026-05-08 11:25:18.607957,2026-05-08 11:25:18.752371,0 days 00:00:00.144414,3,0.05,0.02,0.6,0.16,20,5,0.65,,,,,PRUNED
773,-0.6056548271059506,2026-05-08 11:25:18.766268,2026-05-08 11:25:18.910922,0 days 00:00:00.144654,4,0.05,0.02,0.6,0.12,20,10,0.8,,,,,PRUNED
774,-0.5767861238051477,2026-05-08 11:25:18.926090,2026-05-08 11:25:19.066411,0 days 00:00:00.140321,4,0.05,0.01,0.6,0.08,30,20,0.5,,,,,PRUNED
775,-0.5745132488334075,2026-05-08 11:25:19.079443,2026-05-08 11:25:19.239636,0 days 00:00:00.160193,2,0.05,0.01,0.6,0.08,20,20,0.65,,,,,PRUNED
776,-0.6081213510976907,2026-05-08 11:25:19.252936,2026-05-08 11:25:19.398072,0 days 00:00:00.145136,3,0.05,0.01,0.6,0.12,50,5,0.65,,,,,PRUNED
777,-0.6212075778761772,2026-05-08 11:25:19.412431,2026-05-08 11:25:19.563450,0 days 00:00:00.151019,3,0.05,0.02,0.6,0.16,30,5,0.5,,,,,PRUNED
778,-0.574873306442636,2026-05-08 11:25:19.579902,2026-05-08 11:25:19.727173,0 days 00:00:00.147271,3,0.05,0.02,0.45,0.08,30,20,0.8,,,,,PRUNED
779,-0.6150092699411038,2026-05-08 11:25:19.741880,2026-05-08 11:25:19.878499,0 days 00:00:00.136619,3,0.03,0.02,0.6,0.08,20,10,0.5,,,,,PRUNED
780,-0.578969099929025,2026-05-08 11:25:19.890761,2026-05-08 11:25:20.142120,0 days 00:00:00.251359,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
781,-0.578969099929025,2026-05-08 11:25:20.155943,2026-05-08 11:25:20.433475,0 days 00:00:00.277532,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
782,-0.608907098941632,2026-05-08 11:25:20.445935,2026-05-08 11:25:20.594169,0 days 00:00:00.148234,4,0.05,0.01,0.3,0.12,50,5,0.5,,,,,PRUNED
783,-0.6049308612774009,2026-05-08 11:25:20.609530,2026-05-08 11:25:20.762762,0 days 00:00:00.153232,4,0.05,0.01,0.6,0.16,50,20,0.65,,,,,PRUNED
784,-0.5928193994794824,2026-05-08 11:25:20.777065,2026-05-08 11:25:20.921358,0 days 00:00:00.144293,3,0.05,0.01,0.6,0.08,20,5,0.5,,,,,PRUNED
785,-0.6312330893714362,2026-05-08 11:25:20.935667,2026-05-08 11:25:21.082690,0 days 00:00:00.147023,4,0.05,0.01,0.45,0.08,10,20,0.65,,,,,PRUNED
786,-0.6081982030239713,2026-05-08 11:25:21.098323,2026-05-08 11:25:21.268228,0 days 00:00:00.169905,3,0.05,0.01,0.6,0.16,20,20,0.5,,,,,PRUNED
787,-0.6335931593237965,2026-05-08 11:25:21.286555,2026-05-08 11:25:21.470599,0 days 00:00:00.184044,3,0.03,0.01,0.6,0.16,20,20,0.8,,,,,PRUNED
788,-0.6169252413058524,2026-05-08 11:25:21.487062,2026-05-08 11:25:21.645349,0 days 00:00:00.158287,2,0.03,0.02,0.3,0.12,50,20,0.65,,,,,PRUNED
789,-0.6134226187526878,2026-05-08 11:25:21.659018,2026-05-08 11:25:21.808443,0 days 00:00:00.149425,4,0.03,0.01,0.3,0.08,50,5,0.65,,,,,PRUNED
790,-0.5928193994794824,2026-05-08 11:25:21.822947,2026-05-08 11:25:21.961462,0 days 00:00:00.138515,3,0.05,0.02,0.6,0.08,20,5,0.5,,,,,PRUNED
791,-0.6150092699411038,2026-05-08 11:25:21.975809,2026-05-08 11:25:22.123316,0 days 00:00:00.147507,3,0.03,0.01,0.6,0.08,30,10,0.8,,,,,PRUNED
792,-0.5745132488334075,2026-05-08 11:25:22.140422,2026-05-08 11:25:22.288802,0 days 00:00:00.148380,2,0.05,0.01,0.6,0.08,50,20,0.8,,,,,PRUNED
793,-0.6228861147145137,2026-05-08 11:25:22.305289,2026-05-08 11:25:22.463513,0 days 00:00:00.158224,4,0.05,0.01,0.3,0.08,10,10,0.8,,,,,PRUNED
794,-0.6125287656564921,2026-05-08 11:25:22.481923,2026-05-08 11:25:22.641862,0 days 00:00:00.159939,3,0.03,0.01,0.6,0.08,50,5,0.5,,,,,PRUNED
795,-0.578969099929025,2026-05-08 11:25:22.658327,2026-05-08 11:25:22.907784,0 days 00:00:00.249457,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
796,-0.578969099929025,2026-05-08 11:25:22.922483,2026-05-08 11:25:23.159281,0 days 00:00:00.236798,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
